Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="01:15:05.896.101.180 085.880us",="Tx",="EA 60 00 00 00 76 00 00 ",=".`...v..",="",="",=""
="01:15:05.896.187.040 085.860us",="Tx",="00 00 27 8D 43 27 B2 B0 ",="..''.C''..",="",="",=""
="01:15:05.896.272.900 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:15:05.896.358.840 085.940us",="Tx",="00 00 00 17 16 91 B8 ",=".......",="",="",=""
="01:15:36.305.649.860 004.075ms",="Tx",="11 00 2A 2B 00 2B 11 FF ",="..* +.+..",="",="",=""
="01:15:36.305.735.780 085.920us",="Tx",="00 00 00 E1 05 FF 00 00 ",="........",="",="",=""
="01:15:36.305.821.700 085.920us",="Tx",="EA 60 00 00 00 76 00 00 ",=".`...v..",="",="",=""
="01:15:36.305.907.600 085.900us",="Tx",="00 00 27 8D 43 27 B2 B0 ",="..''.C''..",="",="",=""
="01:15:36.305.993.500 085.900us (Feb-04-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:15:36.306.079.480 085.980us",="Tx",="00 00 00 17 16 25 EA ",=".....%.",="",="",=""
="01:16:06.721.978.960 004.027ms",="Tx",="11 00 2A 2C 00 2C 11 FF ","..* ,.,..",="",="",=""
="01:16:06.722.064.880 085.920us",="Tx",="00 00 00 E2 05 FF 00 00 ",="........",="",="",=""
="01:16:06.722.150.800 085.920us",="Tx",="EA 60 00 00 00 77 00 00 ",=".`...w..",="",="",=""
="01:16:06.722.236.680 085.880us",="Tx",="00 00 27 8D 43 27 B2 B7 ",="..''.C''..",="",="",=""
="01:16:06.722.322.600 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:16:06.722.408.580 085.980us",="Tx",="00 00 00 17 16 0F E4 ",=".......",="",="",=""
="01:16:37.137.855.020 004.104ms",="Tx",="11 00 2A 2D 00 2D 11 FF ",="..* -.-..",="",="",=""
="01:16:37.137.940.940 085.920us",="Tx",="00 00 00 E3 05 FF 00 00 ",="........",="",="",=""
="01:16:37.138.026.840 085.900us",="Tx",="EA 60 00 00 00 77 00 00 ",=".`...w..",="",="",=""
="01:16:37.138.112.700 085.860us",="Tx",="00 00 27 8D 43 27 B2 B7 ",="..''.C''..",="",="",=""
="01:16:37.138.198.580 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:16:37.138.284.560 085.980us",="Tx",="00 00 00 17 16 BB B6 ",=".......",="",="",=""
="01:17:07.556.264.260 006.458ms",="Tx",="11 00 2A 2E 00 2E 11 FF ",="..* .....",="",="",=""
="01:17:07.556.350.180 085.920us",="Tx",="00 00 00 E4 05 FF 00 00 ",="........",="",="",=""
="01:17:07.556.436.080 085.900us",="Tx",="EA 60 00 00 00 78 00 00 ",=".`...x..",="",="",=""
="01:17:07.556.521.940 085.860us (Feb-04-2024)",="Tx",="00 00 27 8D 67 27 B2 A4 ",="..''.g''..",="",="",=""
="01:17:07.556.607.840 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:17:07.556.693.800 085.960us",="Tx",="00 00 00 17 16 3E 59 ",=".....>Y",="",="",=""
="01:17:37.973.700.920 004.029ms",="Tx",="11 00 2A 2F 00 2F 11 FF ",="..* /./..",="",="",=""
="01:17:37.973.786.860 085.940us",="Tx",="00 00 00 E5 05 FF 00 00 ",="........",="",="",=""
="01:17:37.973.872.780 085.920us",="Tx",="EA 60 00 00 00 78 00 00 ",=".`...x..",="",="",=""
="01:17:37.973.958.660 085.880us",="Tx",="00 00 27 8D 67 27 B2 A4 ",="..''.g''..",="",="",=""
="01:17:37.974.044.580 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:17:37.974.130.560 085.980us",="Tx",="00 00 00 17 16 8A 0B ",=".......",="",="",=""
="01:18:08.396.211.260 006.171ms",="Tx",="11 00 2A 30 00 30 11 FF ",="..* 0.0..",="",="",=""
="01:18:08.396.297.180 085.920us",="Tx",="00 00 00 E6 05 FF 00 00 ",="........",="",="",=""
="01:18:08.396.383.080 085.900us",="Tx",="EA 60 00 00 00 79 00 00 ",=".`...y..",="",="",=""
="01:18:08.396.468.960 085.880us",="Tx",="00 00 27 8D 8F 27 B2 99 ",="..''..''..",="",="",=""
="01:18:08.396.554.860 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:18:08.396.640.820 085.960us",="Tx",="00 00 00 17 16 21 21 ",=".....!!",="",="",=""
="01:18:38.811.942.980 004.112ms",="Tx",="11 00 2A 31 00 31 11 FF ",="..* 1.1..",="",="",=""
="01:18:38.812.028.900 085.920us",="Tx",="00 00 00 E7 05 FF 00 00 ",="........",="",="",=""
="01:18:38.812.114.820 085.920us (Feb-04-2024)",="Tx",="EA 60 00 00 00 79 00 00 ",=".`...y..",="",="",=""
="01:18:38.812.200.680 085.860us",="Tx",="00 00 27 8D 8F 27 B2 99 ",="..''..''..",="",="",=""
="01:18:38.812.286.600 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:18:38.812.372.560 085.960us",="Tx",="00 00 00 17 16 95 73 ",="......s",="",="",=""
="01:19:09.226.644.920 005.484ms",="Tx",="11 00 2A 32 00 32 11 FF ",="..* 2.2..",="",="",=""
="01:19:09.226.730.840 085.920us",="Tx",="00 00 00 E8 05 FF 00 00 ",="........",="",="",=""
="01:19:09.226.816.760 085.920us",="Tx",="EA 60 00 00 00 7A 00 00 ",=".`...z..",="",="",=""
="01:19:09.226.902.640 085.880us",="Tx",="00 00 27 8D 7A 27 B2 D2 ",="..''.z''..",="",="",=""
="01:19:09.226.988.520 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:19:09.227.074.480 085.960us",="Tx",="00 00 00 17 16 45 C9 ",=".....E.",="",="",=""
="01:19:39.641.129.620 004.552ms",="Tx",="11 00 2A 33 00 33 11 FF ",="..* 3.3..",="",="",=""
="01:19:39.641.215.520 085.900us",="Tx",="00 00 00 E9 05 FF 00 00 ",="........",="",="",=""
="01:19:39.641.301.400 085.880us",="Tx",="EA 60 00 00 00 7A 00 00 ",=".`...z..",="",="",=""
="01:19:39.641.387.240 085.840us",="Tx",="00 00 27 8D 7A 27 B2 D2 ",="..''.z''..",="",="",=""
="01:19:39.641.473.120 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:19:39.641.559.100 085.980us",="Tx",="00 00 00 17 16 F1 9B ",=".......",="",="",=""
="01:20:10.054.403.060 004.056ms",="Tx",="11 00 2A 34 00 34 11 FF ",="..* 4.4..",="",="",=""
="01:20:10.054.488.960 085.900us (Feb-04-2024)",="Tx",="00 00 00 EA 05 FF 00 00 ",="........",="",="",=""
="01:20:10.054.574.840 085.880us",="Tx",="EA 60 00 00 00 7B 00 00 ",=".`...{..",="",="",=""
="01:20:10.054.660.720 085.880us",="Tx",="00 00 27 8D 75 27 B2 B2 ",="..''.u''..",="",="",=""
="01:20:10.054.746.600 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:20:10.054.832.560 085.960us",="Tx",="00 00 00 17 16 E8 5D ",="......]",="",="",=""
="01:20:40.469.962.140 006.112ms",="Tx",="11 00 2A 35 00 35 11 FF ",="..* 5.5..",="",="",=""
="01:20:40.470.048.080 085.940us",="Tx",="00 00 00 EB 05 FF 00 00 ",="........",="",="",=""
="01:20:40.470.134.020 085.940us",="Tx",="EA 60 00 00 00 7B 00 00 ",=".`...{..",="",="",=""
="01:20:40.470.219.900 085.880us",="Tx",="00 00 27 8D 75 27 B2 B2 ",="..''.u''..",="",="",=""
="01:20:40.470.305.800 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:20:40.470.391.780 085.980us",="Tx",="00 00 00 17 16 5C 0F ",=".....\.",="",="",=""
="01:21:10.888.948.340 004.065ms",="Tx",="11 00 2A 36 00 36 11 FF ",="..* 6.6..",="",="",=""
="01:21:10.889.034.240 085.900us",="Tx",="00 00 00 EC 05 FF 00 00 ",="........",="",="",=""
="01:21:10.889.120.140 085.900us",="Tx",="EA 60 00 00 00 7C 00 00 ",=".`...|..",="",="",=""
="01:21:10.889.205.980 085.840us",="Tx",="00 00 27 8D A3 27 B2 D5 ",="..''..''..",="",="",=""
="01:21:10.889.291.900 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:21:10.889.377.860 085.960us",="Tx",="00 00 00 17 16 77 30 ",=".....w0",="",="",=""
="01:21:41.303.839.780 004.761ms (Feb-04-2024)",="Tx",="11 00 2A 37 00 37 11 FF ",="..* 7.7..",="",="",=""
="01:21:41.303.925.680 085.900us",="Tx",="00 00 00 ED 05 FF 00 00 ",="........",="",="",=""
="01:21:41.304.011.580 085.900us",="Tx",="EA 60 00 00 00 7C 00 00 ",=".`...|..",="",="",=""
="01:21:41.304.097.460 085.880us",="Tx",="00 00 27 8D A3 27 B2 D5 ",="..''..''..",="",="",=""
="01:21:41.304.183.340 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:21:41.304.269.300 085.960us",="Tx",="00 00 00 17 16 C3 62 ",="......b",="",="",=""
="01:22:11.718.805.740 005.684ms",="Tx",="11 00 2A 38 00 38 11 FF ",="..* 8.8..",="",="",=""
="01:22:11.718.891.700 085.960us",="Tx",="00 00 00 EE 05 FF 00 00 ",="........",="",="",=""
="01:22:11.718.977.640 085.940us",="Tx",="EA 60 00 00 00 7D 00 00 ",=".`...}..",="",="",=""
="01:22:11.719.063.520 085.880us",="Tx",="00 00 27 8D 84 27 B2 C0 ",="..''..''..",="",="",=""
="01:22:11.719.149.460 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:22:11.719.235.520 086.060us",="Tx",="00 00 00 17 16 C4 6C ",="......l",="",="",=""
="01:22:42.130.519.980 005.563ms",="Tx",="11 00 2A 39 00 39 11 FF ",="..* 9.9..",="",="",=""
="01:22:42.130.605.880 085.900us",="Tx",="00 00 00 EF 05 FF 00 00 ",="........",="",="",=""
="01:22:42.130.691.800 085.920us",="Tx",="EA 60 00 00 00 7D 00 00 ",=".`...}..",="",="",=""
="01:22:42.130.777.660 085.860us",="Tx",="00 00 27 8D 84 27 B2 C0 ",="..''..''..",="",="",=""
="01:22:42.130.863.560 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:22:42.130.949.500 085.940us",="Tx",="00 00 00 17 16 70 3E ",=".....p>",="",="",=""
="01:23:12.545.590.320 006.253ms",="Tx",="11 00 2A 3A 00 3A 11 FF ",="..* :.:..",="",="",=""
="01:23:12.545.676.220 085.900us",="Tx",="00 00 00 F0 05 FF 00 00 ",="........",="",="",=""
="01:23:12.545.762.140 085.920us",="Tx",="EA 60 00 00 00 7E 00 00 ",=".`...~..",="",="",=""
="01:23:12.545.848.000 085.860us",="Tx",="00 00 27 8D 88 27 B2 C8 ",="..''..''..",="",="",=""
="01:23:12.545.933.880 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:23:12.546.019.840 085.960us",="Tx",="00 00 00 17 16 68 1C ",=".....h.",="",="",=""
="01:23:42.958.760.660 005.979ms",="Tx",="11 00 2A 3B 00 3B 11 FF ",="..* ;.;..",="",="",=""
="01:23:42.958.846.600 085.940us",="Tx",="00 00 00 F1 05 FF 00 00 ",="........",="",="",=""
="01:23:42.958.932.520 085.920us",="Tx",="EA 60 00 00 00 7E 00 00 ",=".`...~..",="",="",=""
="01:23:42.959.018.420 085.900us",="Tx",="00 00 27 8D 88 27 B2 C8 ",="..''..''..",="",="",=""
="01:23:42.959.104.380 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:23:42.959.190.400 086.020us",="Tx",="00 00 00 17 16 DC 4E ",="......N",="",="",=""
="01:24:13.368.547.180 004.165ms",="Tx",="11 00 2A 3C 00 3C 11 FF ",="..* <.<..",="",="",=""
="01:24:13.368.633.180 086.000us",="Tx",="00 00 00 F2 05 FF 00 00 ",="........",="",="",=""
="01:24:13.368.719.180 086.000us",="Tx",="EA 60 00 00 00 7F 00 00 ",=".`......",="",="",=""
="01:24:13.368.805.120 085.940us",="Tx",="00 00 27 8D 62 27 B2 C5 ",="..''.b''..",="",="",=""
="01:24:13.368.891.060 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:24:13.368.977.120 086.060us (Feb-04-2024)",="Tx",="00 00 00 17 16 F9 33 ",="......3",="",="",=""
="01:24:43.781.077.360 004.027ms",="Tx",="11 00 2A 3D 00 3D 11 FF ",="..* =.=..",="",="",=""
="01:24:43.781.163.260 085.900us",="Tx",="00 00 00 F3 05 FF 00 00 ",="........",="",="",=""
="01:24:43.781.249.160 085.900us",="Tx",="EA 60 00 00 00 7F 00 00 ",=".`......",="",="",=""
="01:24:43.781.335.020 085.860us",="Tx",="00 00 27 8D 62 27 B2 C5 ",="..''.b''..",="",="",=""
="01:24:43.781.420.900 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:24:43.781.506.840 085.940us",="Tx",="00 00 00 17 16 4D 61 ",=".....Ma",="",="",=""
="01:25:14.195.137.200 004.841ms",="Tx",="11 00 2A 3E 00 3E 11 FF ",="..* >.>..",="",="",=""
="01:25:14.195.223.120 085.920us",="Tx",="00 00 00 F4 05 FF 00 00 ",="........",="",="",=""
="01:25:14.195.309.020 085.900us",="Tx",="EA 60 00 00 00 80 00 00 ",=".`......",="",="",=""
="01:25:14.195.394.860 085.840us",="Tx",="00 00 27 8D 82 27 B2 A0 ",="..''..''..",="",="",=""
="01:25:14.195.480.720 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:25:14.195.566.700 085.980us",="Tx",="00 00 00 17 16 8B A8 ",=".......",="",="",=""
="01:25:44.607.682.000 004.159ms",="Tx",="11 00 2A 3F 00 3F 11 FF ",="..* ?.?..",="",="",=""
="01:25:44.607.767.880 085.880us",="Tx",="00 00 00 F5 05 FF 00 00 ",="........",="",="",=""
="01:25:44.607.853.740 085.860us",="Tx",="EA 60 00 00 00 81 00 00 ",=".`......",="",="",=""
="01:25:44.607.939.560 085.820us",="Tx",="00 00 27 8D 8F 27 B2 94 ",="..''..''..",="",="",=""
="01:25:44.608.025.400 085.840us (Feb-04-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:25:44.608.111.340 085.940us",="Tx",="00 00 00 17 16 7A 1E ",=".....z.",="",="",=""
="01:26:15.018.998.080 004.191ms",="Tx",="11 00 2A 40 00 40 11 FF ",="..* @.@..",="",="",=""
="01:26:15.019.083.960 085.880us",="Tx",="00 00 00 F6 05 FF 00 00 ",="........",="",="",=""
="01:26:15.019.169.840 085.880us",="Tx",="EA 60 00 00 00 81 00 00 ",=".`......",="",="",=""
="01:26:15.019.255.680 085.840us",="Tx",="00 00 27 8D 8F 27 B2 94 ",="..''..''..",="",="",=""
="01:26:15.019.341.540 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:26:15.019.427.480 085.940us",="Tx",="00 00 00 17 16 01 71 ",="......q",="",="",=""
="01:26:45.434.084.780 006.537ms",="Tx",="11 00 2A 41 00 41 11 FF ",="..* A.A..",="",="",=""
="01:26:45.434.170.660 085.880us",="Tx",="00 00 00 F7 05 FF 00 00 ",="........",="",="",=""
="01:26:45.434.256.520 085.860us",="Tx",="EA 60 00 00 00 82 00 00 ",=".`......",="",="",=""
="01:26:45.434.342.380 085.860us",="Tx",="00 00 27 8D 62 27 B2 B4 ",="..''.b''..",="",="",=""
="01:26:45.434.428.240 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:26:45.434.514.220 085.980us",="Tx",="00 00 00 17 16 11 9D ",=".......",="",="",=""
="01:27:15.843.694.640 005.117ms",="Tx",="11 00 2A 42 00 42 11 FF ",="..* B.B..",="",="",=""
="01:27:15.843.780.560 085.920us",="Tx",="00 00 00 F8 05 FF 00 00 ",="........",="",="",=""
="01:27:15.843.866.440 085.880us",="Tx",="EA 60 00 00 00 82 00 00 ",=".`......",="",="",=""
="01:27:15.843.952.340 085.900us (Feb-04-2024)",="Tx",="00 00 27 8D 62 27 B2 B4 ",="..''.b''..",="",="",=""
="01:27:15.844.038.280 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:27:15.844.124.240 085.960us",="Tx",="00 00 00 17 16 2C 30 ",".....,0",="",="",=""
="01:27:46.254.375.280 006.152ms",="Tx",="11 00 2A 43 00 43 11 FF ",="..* C.C..",="",="",=""
="01:27:46.254.461.160 085.880us",="Tx",="00 00 00 F9 05 FF 00 00 ",="........",="",="",=""
="01:27:46.254.547.080 085.920us",="Tx",="EA 60 00 00 00 83 00 00 ",=".`......",="",="",=""
="01:27:46.254.632.980 085.900us",="Tx",="00 00 27 8D 2E 27 B2 A2 ",="..''..''..",="",="",=""
="01:27:46.254.718.860 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:27:46.254.804.800 085.940us",="Tx",="00 00 00 17 16 DE 6D ",="......m",="",="",=""
="01:28:16.662.863.740 005.243ms",="Tx",="11 00 2A 44 00 44 11 FF ",="..* D.D..",="",="",=""
="01:28:16.662.949.660 085.920us",="Tx",="00 00 00 FA 05 FF 00 00 ",="........",="",="",=""
="01:28:16.663.035.580 085.920us",="Tx",="EA 60 00 00 00 83 00 00 ",=".`......",="",="",=""
="01:28:16.663.121.440 085.860us",="Tx",="00 00 27 8D 2E 27 B2 A2 ",="..''..''..",="",="",=""
="01:28:16.663.207.340 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:28:16.663.293.360 086.020us",="Tx",="00 00 00 17 16 B3 66 ",="......f",="",="",=""
="01:28:47.069.673.120 004.027ms",="Tx",="11 00 2A 45 00 45 11 FF ",="..* E.E..",="",="",=""
="01:28:47.069.759.020 085.900us",="Tx",="00 00 00 FB 05 FF 00 00 ",="........",="",="",=""
="01:28:47.069.844.900 085.880us (Feb-04-2024)",="Tx",="EA 60 00 00 00 84 00 00 ",=".`......",="",="",=""
="01:28:47.069.930.720 085.820us",="Tx",="00 00 27 8D 70 27 B2 A6 ",="..''.p''..",="",="",=""
="01:28:47.070.016.600 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:28:47.070.102.540 085.940us",="Tx",="00 00 00 17 16 FC C1 ",=".......",="",="",=""
="01:29:17.482.029.980 005.657ms",="Tx",="11 00 2A 46 00 46 11 FF ",="..* F.F..",="",="",=""
="01:29:17.482.115.900 085.920us",="Tx",="00 00 00 FC 05 FF 00 00 ",="........",="",="",=""
="01:29:17.482.201.820 085.920us",="Tx",="EA 60 00 00 00 84 00 00 ",=".`......",="",="",=""
="01:29:17.482.287.700 085.880us",="Tx",="00 00 27 8D 70 27 B2 A6 ",="..''.p''..",="",="",=""
="01:29:17.482.373.600 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:29:17.482.459.620 086.020us",="Tx",="00 00 00 17 16 60 C0 ",=".....`.",="",="",=""
="01:29:47.895.559.380 005.526ms",="Tx",="11 00 2A 47 00 47 11 FF ",="..* G.G..",="",="",=""
="01:29:47.895.645.320 085.940us",="Tx",="00 00 00 FD 05 FF 00 00 ",="........",="",="",=""
="01:29:47.895.731.200 085.880us",="Tx",="EA 60 00 00 00 85 00 00 ",=".`......",="",="",=""
="01:29:47.895.817.080 085.880us",="Tx",="00 00 27 8D 71 27 B2 B1 ",="..''.q''..",="",="",=""
="01:29:47.895.902.960 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:29:47.895.988.940 085.980us",="Tx",="00 00 00 17 16 45 82 ",=".....E.",="",="",=""
="01:30:18.315.301.940 004.067ms",="Tx",="11 00 2A 48 00 48 11 FF ",="..* H.H..",="",="",=""
="01:30:18.315.387.860 085.920us (Feb-04-2024)",="Tx",="00 00 00 FE 05 FF 00 00 ",="........",="",="",=""
="01:30:18.315.473.740 085.880us",="Tx",="EA 60 00 00 00 85 00 00 ",=".`......",="",="",=""
="01:30:18.315.559.620 085.880us",="Tx",="00 00 27 8D 71 27 B2 B1 ",="..''.q''..",="",="",=""
="01:30:18.315.645.500 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:30:18.315.731.480 085.980us",="Tx",="00 00 00 17 16 7B 10 ",=".....{.",="",="",=""
="01:30:48.730.725.900 004.027ms",="Tx",="11 00 2A 49 00 49 11 FF ",="..* I.I..",="",="",=""
="01:30:48.730.811.820 085.920us",="Tx",="00 00 00 FF 05 FF 00 00 ",="........",="",="",=""
="01:30:48.730.897.740 085.920us",="Tx",="EA 60 00 00 00 86 00 00 ",=".`......",="",="",=""
="01:30:48.730.983.600 085.860us",="Tx",="00 00 27 8D C8 27 B2 CE ",="..''..''..",="",="",=""
="01:30:48.731.069.500 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:30:48.731.155.440 085.940us",="Tx",="00 00 00 17 16 38 54 ",=".....8T",="",="",=""
="01:31:19.151.480.880 004.028ms",="Tx",="11 00 2A 4A 00 4A 11 FF ",="..* J.J..",="",="",=""
="01:31:19.151.566.780 085.900us",="Tx",="00 00 01 00 05 FF 00 00 ",="........",="",="",=""
="01:31:19.151.652.660 085.880us",="Tx",="EA 60 00 00 00 86 00 00 ",=".`......",="",="",=""
="01:31:19.151.738.500 085.840us",="Tx",="00 00 27 8D C8 27 B2 CE ",="..''..''..",="",="",=""
="01:31:19.151.824.380 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:31:19.151.910.340 085.960us",="Tx",="00 00 00 17 16 71 08 ",=".....q.",="",="",=""
="01:31:49.565.735.960 004.027ms (Feb-04-2024)",="Tx",="11 00 2A 4B 00 4B 11 FF ",="..* K.K..",="",="",=""
="01:31:49.565.821.900 085.940us",="Tx",="00 00 01 01 05 FF 00 00 ",="........",="",="",=""
="01:31:49.565.907.820 085.920us",="Tx",="EA 60 00 00 00 87 00 00 ",=".`......",="",="",=""
="01:31:49.565.993.680 085.860us",="Tx",="00 00 27 8D C7 27 B2 E8 ",="..''..''..",="",="",=""
="01:31:49.566.079.560 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:31:49.566.165.540 085.980us",="Tx",="00 00 00 17 16 91 4F ",="......O",="",="",=""
="01:32:19.981.624.440 005.381ms",="Tx",="11 00 2A 4C 00 4C 11 FF ",="..* L.L..",="",="",=""
="01:32:19.981.710.380 085.940us",="Tx",="00 00 01 02 05 FF 00 00 ",="........",="",="",=""
="01:32:19.981.796.280 085.900us",="Tx",="EA 60 00 00 00 87 00 00 ",=".`......",="",="",=""
="01:32:19.981.882.180 085.900us",="Tx",="00 00 27 8D C7 27 B2 E8 ",="..''..''..",="",="",=""
="01:32:19.981.968.060 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:32:19.982.054.040 085.980us",="Tx",="00 00 00 17 16 FC 44 ",="......D",="",="",=""
="01:32:50.393.159.540 005.165ms",="Tx",="11 00 2A 4D 00 4D 11 FF ",="..* M.M..",="",="",=""
="01:32:50.393.245.440 085.900us",="Tx",="00 00 01 03 05 FF 00 00 ",="........",="",="",=""
="01:32:50.393.331.320 085.880us",="Tx",="EA 60 00 00 00 88 00 00 ",=".`......",="",="",=""
="01:32:50.393.417.160 085.840us",="Tx",="00 00 27 8D 9E 27 B2 A0 ",="..''..''..",="",="",=""
="01:32:50.393.503.040 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:32:50.393.589.020 085.980us",="Tx",="00 00 00 17 16 54 05 ",=".....T.",="",="",=""
="01:33:20.810.123.620 006.442ms",="Tx",="11 00 2A 4E 00 4E 11 FF ",="..* N.N..",="",="",=""
="01:33:20.810.209.520 085.900us",="Tx",="00 00 01 04 05 FF 00 00 ",="........",="",="",=""
="01:33:20.810.295.420 085.900us",="Tx",="EA 60 00 00 00 88 00 00 ",=".`......",="",="",=""
="01:33:20.810.381.340 085.920us",="Tx",="00 00 27 8D 9E 27 B2 A0 ",="..''..''..",="",="",=""
="01:33:20.810.467.280 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:33:20.810.553.240 085.960us",="Tx",="00 00 00 17 16 C8 04 ",=".......",="",="",=""
="01:33:51.222.124.700 005.072ms",="Tx",="11 00 2A 4F 00 4F 11 FF ",="..* O.O..",="",="",=""
="01:33:51.222.210.600 085.900us",="Tx",="00 00 01 05 05 FF 00 00 ",="........",="",="",=""
="01:33:51.222.296.520 085.920us",="Tx",="EA 60 00 00 00 89 00 00 ",=".`......",="",="",=""
="01:33:51.222.382.380 085.860us",="Tx",="00 00 27 8D 85 27 B2 D3 ",="..''..''..",="",="",=""
="01:33:51.222.468.300 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:33:51.222.554.260 085.960us",="Tx",="00 00 00 17 16 1E 46 ",="......F",="",="",=""
="01:34:21.638.559.680 004.505ms",="Tx",="11 00 2A 50 00 50 11 FF ",="..* P.P..",="",="",=""
="01:34:21.638.645.580 085.900us",="Tx",="00 00 01 06 05 FF 00 00 ",="........",="",="",=""
="01:34:21.638.731.460 085.880us",="Tx",="EA 60 00 00 00 89 00 00 ",=".`......",="",="",=""
="01:34:21.638.817.300 085.840us",="Tx",="00 00 27 8D 85 27 B2 D3 ",="..''..''..",="",="",=""
="01:34:21.638.903.140 085.840us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:34:21.638.989.060 085.920us (Feb-04-2024)",="Tx",="00 00 00 17 16 87 E6 ",=".......",="",="",=""
="01:34:52.054.220.020 005.999ms",="Tx",="11 00 2A 51 00 51 11 FF ",="..* Q.Q..",="",="",=""
="01:34:52.054.305.920 085.900us",="Tx",="00 00 01 07 05 FF 00 00 ",="........",="",="",=""
="01:34:52.054.391.760 085.840us",="Tx",="EA 60 00 00 00 8A 00 00 ",=".`......",="",="",=""
="01:34:52.054.477.580 085.820us",="Tx",="00 00 27 8D 9C 27 B2 B4 ",="..''..''..",="",="",=""
="01:34:52.054.563.440 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:34:52.054.649.420 085.980us",="Tx",="00 00 00 17 16 25 34 ",=".....%4",="",="",=""
="01:35:22.466.573.060 004.026ms",="Tx",="11 00 2A 52 00 52 11 FF ",="..* R.R..",="",="",=""
="01:35:22.466.658.940 085.880us",="Tx",="00 00 01 08 05 FF 00 00 ",="........",="",="",=""
="01:35:22.466.744.820 085.880us",="Tx",="EA 60 00 00 00 8B 00 00 ",=".`......",="",="",=""
="01:35:22.466.830.640 085.820us",="Tx",="00 00 27 8D A0 27 B2 96 ",="..''..''..",="",="",=""
="01:35:22.466.916.500 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="01:35:22.467.002.440 085.940us",="Tx",="00 00 00 17 16 A2 0C ",=".......",="",="",=""
="01:35:52.880.230.360 004.518ms",="Tx",="11 00 2A 53 00 53 11 FF ",="..* S.S..",="",="",=""
="01:35:52.880.316.280 085.920us",="Tx",="00 00 01 09 05 FF 00 00 ",="........",="",="",=""
="01:35:52.880.402.180 085.900us",="Tx",="EA 60 00 00 00 8B 00 00 ",=".`......",="",="",=""
